"","Phylum","Subphylum","Superclass","Class","Subclass","Infraclass","Superorder","Order","Suborder","Infraorder","Superfamily","Family","Subfamily","Custom.Subfamily","Tribe","Genus.Group","Subtribe","Genus","Species.Group","Subgenus","Species","Subspecies","Fine_STE","Fine_STE_rank"
"165","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Stratiomyomorpha","ZZZ","Stratiomyidae","Stratiomyinae","ZZZ","Oxycerini","ZZZ","ZZZ","Caloparyphus","ZZZ","ZZZ","ZZZ","ZZZ","Caloparyphus","Genus"
"166","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Odonata","Zygoptera","ZZZ","ZZZ","Calopterygidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Calopterygidae","Family"
"167","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Odonata","Zygoptera","ZZZ","ZZZ","Calopterygidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Calopteryx","ZZZ","ZZZ","ZZZ","ZZZ","Calopteryx","Genus"
"168","Arthropoda","Crustacea","ZZZ","Malacostraca","Eumalacostraca","ZZZ","Eucarida","Decapoda","Pleocyemata","Astacidea","Astacoidea","Cambaridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Cambaridae","Family"
"169","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Ephemeroptera","Pisciforma","ZZZ","ZZZ","Baetidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Camelobaetidius","ZZZ","ZZZ","ZZZ","ZZZ","Camelobaetidius","Genus"
"170","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Muscomorpha","ZZZ","Canaceidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Canaceidae","Family"
"171","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Euholognatha","ZZZ","ZZZ","Capniidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Capniidae","Family"
"172","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Euholognatha","ZZZ","ZZZ","Capniidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Capniidae","Family"
"173","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Euholognatha","ZZZ","ZZZ","Capniidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Capniidae","Family"
"174","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Euholognatha","ZZZ","ZZZ","Capniidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Capniidae","Family"
"175","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Euholognatha","ZZZ","ZZZ","Capniidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Capniidae","Family"
"176","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Cardiocladius","ZZZ","ZZZ","ZZZ","ZZZ","Cardiocladius","Genus"
"177","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Cardiocladius","ZZZ","ZZZ","ZZZ","ZZZ","Cardiocladius","Genus"
"178","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Cardiocladius","ZZZ","ZZZ","ZZZ","ZZZ","Cardiocladius","Genus"
"179","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Cardiocladius","ZZZ","ZZZ","ZZZ","ZZZ","Cardiocladius","Genus"
"185","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Bibionomorpha","ZZZ","Cecidomyiidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Cecidomyiidae","Family"
"186","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Hemiptera","Heteroptera","Nepomorpha","Corixoidea","Corixidae","Corixinae","ZZZ","ZZZ","ZZZ","ZZZ","Cenocorixa","ZZZ","ZZZ","ZZZ","ZZZ","Cenocorixa","Genus"
"187","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Leptoceroidea","Leptoceridae","Leptocerinae","ZZZ","Athripsodini","ZZZ","ZZZ","Ceraclea","ZZZ","ZZZ","ZZZ","ZZZ","Ceraclea","Genus"
"188","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Ceratopogonidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ceratopogonidae","Family"
"189","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Ceratopogonidae","Ceratopogoninae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ceratopogoninae","Subfamily"
"190","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Ceratopogonidae","Ceratopogoninae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ceratopogoninae","Subfamily"
"191","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Ceratopogonidae","Ceratopogoninae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ceratopogoninae","Subfamily"
"192","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Ceratopogonidae","Ceratopogoninae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ceratopogoninae","Subfamily"
"193","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Ceratopogonidae","Ceratopogoninae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ceratopogoninae","Subfamily"
"194","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Ceratopogonidae","Ceratopogoninae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ceratopogoninae","Subfamily"
"195","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Ceratopogonidae","Ceratopogoninae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ceratopogoninae","Subfamily"
"196","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Ceratopogonidae","Ceratopogoninae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ceratopogoninae","Subfamily"
"197","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Ceratopogonidae","Ceratopogoninae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ceratopogoninae","Subfamily"
"198","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Ceratopogonidae","Ceratopogoninae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ceratopogoninae","Subfamily"
"199","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Ceratopogonidae","Ceratopogoninae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ceratopogoninae","Subfamily"
"200","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Ceratopogonidae","Ceratopogoninae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Ceratopogoninae","Subfamily"
"201","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Ephemeroptera","Furcatergalia","Pannota","Caenoidea","Caenidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Cercobrachys","ZZZ","ZZZ","ZZZ","ZZZ","Cercobrachys","Genus"
"202","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Enchytraeidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Cernosvitoviella","ZZZ","ZZZ","ZZZ","ZZZ","Cernosvitoviella","Genus"
"203","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Orthocladiinae","ZZZ","ZZZ","ZZZ","ZZZ","Chaetocladius","ZZZ","ZZZ","ZZZ","ZZZ","Chaetocladius","Genus"
"204","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Naididae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chaetogaster","ZZZ","ZZZ","ZZZ","ZZZ","Chaetogaster","Genus"
"205","Mollusca","ZZZ","ZZZ","Bivalvia","Heterodonta","ZZZ","ZZZ","Veneroida","ZZZ","ZZZ","Chamoidea","Chamidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chama","ZZZ","ZZZ","ZZZ","ZZZ","Chama","Genus"
"206","Annelida","ZZZ","ZZZ","Clitellata","Oligochaeta","ZZZ","ZZZ","Haplotaxida","Tubificina","ZZZ","ZZZ","Enchytraeidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chamaedrilus","ZZZ","ZZZ","ZZZ","ZZZ","Chamaedrilus","Genus"
"207","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chaoboridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chaoboridae","Family"
"208","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chaoboridae","Chaoborinae","ZZZ","ZZZ","ZZZ","ZZZ","Chaoborus","ZZZ","ZZZ","ZZZ","ZZZ","Chaoborus","Genus"
"209","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Tipulomorpha","ZZZ","Tipulidae","Limoniinae","ZZZ","Eriopterini","ZZZ","ZZZ","Cheilotrichia","ZZZ","ZZZ","ZZZ","ZZZ","Cheilotrichia","Genus"
"210","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Muscomorpha","ZZZ","Empididae","Hemerodromiinae","ZZZ","Hemerodromiini","Chelifera/Metachela","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chelifera/Metachela","Genus.Group"
"211","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Muscomorpha","ZZZ","Empididae","Hemerodromiinae","ZZZ","Hemerodromiini","Chelifera/Metachela","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chelifera/Metachela","Genus.Group"
"212","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Muscomorpha","ZZZ","Empididae","Hemerodromiinae","ZZZ","Hemerodromiini","Chelifera/Metachela","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chelifera/Metachela","Genus.Group"
"213","Arthropoda","Chelicerata","ZZZ","Arachnida","Acari","ZZZ","Acariformes","Trombidiformes","Prostigmata","ZZZ","ZZZ","Athienemanniidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chelomideopsis","ZZZ","ZZZ","ZZZ","ZZZ","Chelomideopsis","Genus"
"216","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Philopotamoidea","Philopotamidae","Chimarrinae","ZZZ","ZZZ","ZZZ","ZZZ","Chimarra","ZZZ","ZZZ","ZZZ","ZZZ","Chimarra","Genus"
"217","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"218","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chironomidae","Family"
"219","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chironominae","Subfamily"
"220","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Chironomini","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chironomini","Tribe"
"221","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Chironomini","ZZZ","ZZZ","Chironomus","ZZZ","ZZZ","ZZZ","ZZZ","Chironomus","Genus"
"222","Mollusca","ZZZ","ZZZ","Bivalvia","Pteriomorphia","ZZZ","ZZZ","Ostreoida","ZZZ","ZZZ","ZZZ","Pectinidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chlamys","ZZZ","ZZZ","ZZZ","ZZZ","Chlamys","Genus"
"223","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Systellognatha","ZZZ","ZZZ","Chloroperlidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chloroperlidae","Family"
"224","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Systellognatha","ZZZ","ZZZ","Chloroperlidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chloroperlidae","Family"
"225","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Systellognatha","ZZZ","ZZZ","Chloroperlidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chloroperlidae","Family"
"226","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Systellognatha","ZZZ","ZZZ","Chloroperlidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chloroperlidae","Family"
"227","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Systellognatha","ZZZ","ZZZ","Chloroperlidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chloroperlidae","Family"
"228","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Systellognatha","ZZZ","ZZZ","Chloroperlidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chloroperlidae","Family"
"229","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Systellognatha","ZZZ","ZZZ","Chloroperlidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chloroperlidae","Family"
"230","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Plecoptera","Systellognatha","ZZZ","ZZZ","Chloroperlidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chloroperlidae","Family"
"231","Arthropoda","Crustacea","ZZZ","Branchiopoda","Phyllopoda","ZZZ","ZZZ","Diplostraca","Cladocera","Anomopoda","ZZZ","Chydoridae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Chydoridae","Family"
"232","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","ZZZ","ZZZ","Trichoptera","Integripalpia","ZZZ","Limnephiloidea","Limnephilidae","Limnephilinae","ZZZ","Stenophylacini","ZZZ","ZZZ","Chyrandra","ZZZ","ZZZ","ZZZ","ZZZ","Chyrandra","Genus"
"233","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","ZZZ","ZZZ","Trichoptera","Integripalpia","ZZZ","Limnephiloidea","Limnephilidae","Limnephilinae","ZZZ","Stenophylacini","ZZZ","ZZZ","Chyrandra","ZZZ","ZZZ","ZZZ","ZZZ","Chyrandra","Genus"
"234","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Hemiptera","Sternorrhyncha","ZZZ","Aphidoidea","Aphididae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Cinara","ZZZ","ZZZ","ZZZ","ZZZ","Cinara","Genus"
"238","Mollusca","ZZZ","ZZZ","Gastropoda","Prosobranchia","ZZZ","ZZZ","Architaenioglossa","ZZZ","ZZZ","ZZZ","Viviparidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Cipangopaludina","ZZZ","ZZZ","ZZZ","ZZZ","Cipangopaludina","Genus"
"241","Arthropoda","Crustacea","ZZZ","Branchiopoda","Phyllopoda","ZZZ","ZZZ","Diplostraca","Cladocera","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Cladocera","Suborder"
"242","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Chironomini","ZZZ","ZZZ","Cladopelma","ZZZ","ZZZ","ZZZ","ZZZ","Cladopelma","Genus"
"243","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Chironominae","ZZZ","Tanytarsini","ZZZ","ZZZ","Cladotanytarsus","ZZZ","ZZZ","ZZZ","ZZZ","Cladotanytarsus","Genus"
"247","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Coleoptera","Adephaga","ZZZ","ZZZ","Rhysodidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Clinidium","ZZZ","ZZZ","ZZZ","ZZZ","Clinidium","Genus"
"250","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Brachycera","Muscomorpha","ZZZ","Empididae","Clinocerinae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Clinocerinae","Subfamily"
"251","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Diptera","Nematocera","Culicomorpha","ZZZ","Chironomidae","Tanypodinae","ZZZ","Coelotanypodini","ZZZ","ZZZ","Clinotanypus","ZZZ","ZZZ","ZZZ","ZZZ","Clinotanypus","Genus"
"252","Mollusca","ZZZ","ZZZ","Gastropoda","ZZZ","ZZZ","ZZZ","Thecosomata","ZZZ","ZZZ","ZZZ","Cavoliniidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Clio","ZZZ","ZZZ","ZZZ","ZZZ","Clio","Genus"
"253","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Limnephiloidea","Limnephilidae","Limnephilinae","ZZZ","Stenophylacini","ZZZ","ZZZ","Clostoeca","ZZZ","ZZZ","ZZZ","ZZZ","Clostoeca","Genus"
"254","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Neoptera","ZZZ","Trichoptera","ZZZ","ZZZ","Limnephiloidea","Limnephilidae","Limnephilinae","ZZZ","Stenophylacini","ZZZ","ZZZ","Clostoeca","ZZZ","ZZZ","ZZZ","ZZZ","Clostoeca","Genus"
"255","Arthropoda","Hexapoda","ZZZ","Insecta","Pterygota","Palaeoptera","ZZZ","Odonata","Zygoptera","ZZZ","ZZZ","Coenagrionidae","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","ZZZ","Coenagrionidae","Family"
